source_id,source_type,food_id,standard_content
2,Nutrient,281,1500.0
2,Nutrient,282,400.0
2,Nutrient,282,400.0
2,Nutrient,283,6150.0
2,Nutrient,283,8100.0
2,Nutrient,283,7490.0
2,Nutrient,284,800.0
2,Nutrient,284,1120.0
2,Nutrient,284,670.0
2,Nutrient,284,2000.0
2,Nutrient,284,2480.0
2,Nutrient,284,1480.0
2,Nutrient,284,1120.0
2,Nutrient,284,670.0
2,Nutrient,284,2480.0
2,Nutrient,284,1480.0
2,Nutrient,284,18530.0
2,Nutrient,285,540.0
2,Nutrient,285,6210.0
2,Nutrient,286,18290.0
2,Nutrient,286,19350.0
2,Nutrient,287,35100.0
2,Nutrient,287,5600.0
2,Nutrient,287,4000.0
2,Nutrient,287,600.0
2,Nutrient,287,3990.0
2,Nutrient,288,6090.0
2,Nutrient,288,12550.0
2,Nutrient,289,2460.0
2,Nutrient,289,2110.0
2,Nutrient,289,2110.0
2,Nutrient,289,13560.0
2,Nutrient,289,3800.0
2,Nutrient,289,18242.5
2,Nutrient,290,5330.0
2,Nutrient,290,4490.0
2,Nutrient,290,4490.0
2,Nutrient,291,4240.0
2,Nutrient,291,300.0
2,Nutrient,291,3600.0
2,Nutrient,292,500.0
2,Nutrient,293,17960.0
2,Nutrient,293,23030.0
2,Nutrient,293,14190.0
2,Nutrient,293,24580.0
2,Nutrient,293,24620.0
2,Nutrient,294,18600.0
2,Nutrient,294,23850.0
2,Nutrient,295,15310.0
2,Nutrient,295,18510.0
2,Nutrient,296,19440.0
2,Nutrient,296,24920.0
2,Nutrient,297,16100.0
2,Nutrient,297,2600.0
2,Nutrient,297,17500.0
2,Nutrient,297,22440.0
2,Nutrient,298,2600.0
2,Nutrient,298,400.0
2,Nutrient,298,2600.0
2,Nutrient,298,400.0
2,Nutrient,298,3600.0
2,Nutrient,298,600.0
2,Nutrient,298,2600.0
2,Nutrient,298,1530.0
2,Nutrient,298,1720.0
2,Nutrient,298,1530.0
2,Nutrient,299,17730.0
2,Nutrient,299,22730.0
2,Nutrient,301,6200.0
2,Nutrient,302,69860.0
2,Nutrient,302,19600.0
2,Nutrient,302,26500.0
2,Nutrient,302,19000.0
2,Nutrient,302,18400.0
2,Nutrient,302,0.0
2,Nutrient,305,15500.0
2,Nutrient,306,18060.0
2,Nutrient,306,17880.0
2,Nutrient,306,17880.0
2,Nutrient,306,20210.0
2,Nutrient,307,11900.0
2,Nutrient,307,23800.0
2,Nutrient,308,23330.0
2,Nutrient,308,29910.0
2,Nutrient,309,20040.0
2,Nutrient,309,25690.0
2,Nutrient,311,400.0
2,Nutrient,311,12600.0
2,Nutrient,311,0.0
2,Nutrient,312,1070.0
2,Nutrient,312,7400.0
2,Nutrient,312,5300.0
2,Nutrient,312,6200.0
2,Nutrient,312,3362.0
2,Nutrient,312,12605.0
2,Nutrient,313,5970.0
2,Nutrient,313,8620.0
2,Nutrient,313,9062.5
2,Nutrient,314,3170.0
2,Nutrient,314,3830.0
2,Nutrient,317,16400.0
2,Nutrient,317,2600.0
2,Nutrient,317,19310.0
2,Nutrient,317,24760.0
2,Nutrient,318,390.0
2,Nutrient,318,230.0
2,Nutrient,318,110.0
2,Nutrient,318,230.0
2,Nutrient,318,3740.0
2,Nutrient,319,17280.0
2,Nutrient,319,22150.0
2,Nutrient,320,24900.0
2,Nutrient,320,25352.85
2,Nutrient,321,1000.0
2,Nutrient,321,900.0
2,Nutrient,321,1760.0
2,Nutrient,321,1230.0
2,Nutrient,321,900.0
2,Nutrient,321,1230.0
2,Nutrient,322,620.0
2,Nutrient,322,600.0
2,Nutrient,322,8580.0
2,Nutrient,322,600.0
2,Nutrient,322,7050.0
2,Nutrient,322,30720.0
2,Nutrient,323,700.0
2,Nutrient,323,760.0
2,Nutrient,323,760.0
2,Nutrient,325,500.0
2,Nutrient,326,4620.0
2,Nutrient,326,52000.0
2,Nutrient,327,17830.0
2,Nutrient,327,22860.0
2,Nutrient,328,1400.0
2,Nutrient,328,200.0
2,Nutrient,328,1360.0
2,Nutrient,328,17550.0
2,Nutrient,328,5122.25
2,Nutrient,329,16380.0
2,Nutrient,329,18090.0
2,Nutrient,329,18470.0
2,Nutrient,329,15230.0
2,Nutrient,329,18440.0
2,Nutrient,330,800.0
2,Nutrient,330,100.0
2,Nutrient,330,820.0
2,Nutrient,330,620.0
2,Nutrient,330,620.0
2,Nutrient,330,6778.5
2,Nutrient,330,8945.0
2,Nutrient,331,1700.0
2,Nutrient,331,300.0
2,Nutrient,331,1570.0
2,Nutrient,331,3000.0
2,Nutrient,331,12250.0
2,Nutrient,332,2200.0
2,Nutrient,332,400.0
2,Nutrient,332,4100.0
2,Nutrient,332,700.0
2,Nutrient,332,23200.0
2,Nutrient,332,24105.0
2,Nutrient,332,
2,Nutrient,333,16540.0
2,Nutrient,335,1140.0
2,Nutrient,336,4200.0
2,Nutrient,336,6820.0
2,Nutrient,336,2880.0
2,Nutrient,336,4480.0
2,Nutrient,337,1400.0
2,Nutrient,337,880.0
2,Nutrient,337,4950.0
2,Nutrient,338,3360.0
2,Nutrient,338,1640.0
2,Nutrient,338,3360.0
2,Nutrient,338,1640.0
2,Nutrient,338,11264.0
2,Nutrient,338,14746.25
2,Nutrient,339,18990.0
2,Nutrient,339,16360.0
2,Nutrient,340,13500.0
2,Nutrient,341,6400.0
2,Nutrient,341,1200.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,4400.0
2,Nutrient,341,800.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,0.0
2,Nutrient,341,3330.0
2,Nutrient,341,6880.0
2,Nutrient,341,3130.0
2,Nutrient,341,3350.0
2,Nutrient,341,5300.0
2,Nutrient,341,3630.0
2,Nutrient,341,1170.0
2,Nutrient,341,2290.0
2,Nutrient,341,2020.0
2,Nutrient,341,720.0
2,Nutrient,341,1610.0
2,Nutrient,341,5300.0
2,Nutrient,341,2880.0
2,Nutrient,341,5450.0
2,Nutrient,342,15270.0
2,Nutrient,342,18730.0
2,Nutrient,343,17810.0
2,Nutrient,343,22830.0
2,Nutrient,343,22760.0
2,Nutrient,343,62820.0
2,Nutrient,344,16400.0
2,Nutrient,344,2600.0
2,Nutrient,344,14910.0
2,Nutrient,344,29820.0
2,Nutrient,345,2000.0
2,Nutrient,345,14888.75
2,Nutrient,346,0.0
2,Nutrient,346,0.0
2,Nutrient,346,0.0
2,Nutrient,346,0.0
2,Nutrient,346,40960.0
2,Nutrient,346,49830.0
2,Nutrient,346,49100.0
2,Nutrient,346,32590.0
2,Nutrient,346,17110.0
2,Nutrient,347,23850.0
2,Nutrient,347,8130.0
2,Nutrient,347,8130.0
2,Nutrient,348,400.0
2,Nutrient,348,100.0
2,Nutrient,348,400.0
2,Nutrient,349,1100.0
2,Nutrient,350,17780.0
2,Nutrient,350,18200.0
2,Nutrient,351,18990.0
2,Nutrient,351,24350.0
2,Nutrient,352,16240.0
2,Nutrient,352,32480.0
2,Nutrient,354,11700.0
2,Nutrient,355,2000.0
2,Nutrient,355,1830.0
2,Nutrient,355,1830.0
2,Nutrient,356,18500.0
2,Nutrient,356,23720.0
2,Nutrient,357,17540.0
2,Nutrient,357,22490.0
2,Nutrient,359,17410.0
2,Nutrient,359,22320.0
2,Nutrient,360,1470.0
2,Nutrient,360,6900.0
2,Nutrient,361,5710.0
2,Nutrient,361,11420.0
2,Nutrient,361,7060.0
2,Nutrient,361,8870.0
2,Nutrient,361,5220.0
2,Nutrient,361,7000.0
2,Nutrient,362,18440.0
2,Nutrient,362,23650.0
2,Nutrient,363,500.0
2,Nutrient,363,100.0
2,Nutrient,363,500.0
2,Nutrient,363,100.0
2,Nutrient,363,700.0
2,Nutrient,363,100.0
2,Nutrient,363,660.0
2,Nutrient,366,4600.0
2,Nutrient,367,20350.0
2,Nutrient,367,28890.0
2,Nutrient,368,2420.0
2,Nutrient,368,1630.0
2,Nutrient,368,6390.0
2,Nutrient,368,5010.0
2,Nutrient,368,2000.0
2,Nutrient,368,3170.0
2,Nutrient,368,8000.0
2,Nutrient,368,6440.0
2,Nutrient,369,16400.0
2,Nutrient,369,2600.0
2,Nutrient,369,16050.0
2,Nutrient,369,20580.0
2,Nutrient,370,4710.0
2,Nutrient,370,3000.0
2,Nutrient,371,18480.0
2,Nutrient,371,23690.0
2,Nutrient,372,4320.0
2,Nutrient,372,10350.0
2,Nutrient,372,2290.0
2,Nutrient,372,
2,Nutrient,372,8710.0
2,Nutrient,374,600.0
2,Nutrient,374,100.0
2,Nutrient,374,500.0
2,Nutrient,374,100.0
2,Nutrient,374,0.0
2,Nutrient,374,0.0
2,Nutrient,374,3500.0
2,Nutrient,374,600.0
2,Nutrient,374,0.0
2,Nutrient,374,370.0
2,Nutrient,374,630.0
2,Nutrient,374,500.0
2,Nutrient,374,480.0
2,Nutrient,374,370.0
2,Nutrient,374,650.0
2,Nutrient,374,190.0
2,Nutrient,374,4270.0
2,Nutrient,374,0.0
2,Nutrient,374,0.0
2,Nutrient,375,12400.0
2,Nutrient,375,2000.0
2,Nutrient,375,12400.0
2,Nutrient,375,2000.0
2,Nutrient,375,14900.0
2,Nutrient,375,2400.0
2,Nutrient,375,14370.0
2,Nutrient,375,18420.0
2,Nutrient,376,900.0
2,Nutrient,376,100.0
2,Nutrient,376,1900.0
2,Nutrient,377,19380.0
2,Nutrient,377,24840.0
2,Nutrient,379,25000.0
2,Nutrient,379,4000.0
2,Nutrient,379,0.0
2,Nutrient,379,0.0
2,Nutrient,379,18900.0
2,Nutrient,379,3000.0
2,Nutrient,379,16320.0
2,Nutrient,379,19990.0
2,Nutrient,379,25230.0
2,Nutrient,380,18560.0
2,Nutrient,380,22540.0
2,Nutrient,380,20530.0
2,Nutrient,380,22130.0
2,Nutrient,381,14900.0
2,Nutrient,381,2800.0
2,Nutrient,381,0.0
2,Nutrient,381,14950.0
2,Nutrient,381,13700.0
2,Nutrient,381,15030.0
2,Nutrient,381,14890.0
2,Nutrient,382,12720.0
2,Nutrient,384,9400.0
2,Nutrient,384,5270.0
2,Nutrient,384,2100.0
2,Nutrient,384,2090.0
2,Nutrient,384,5270.0
2,Nutrient,384,2090.0
2,Nutrient,384,9948.25
2,Nutrient,384,16750.0
2,Nutrient,384,39200.0
2,Nutrient,384,26724.25
2,Nutrient,385,700.0
2,Nutrient,385,400.0
2,Nutrient,385,1220.0
2,Nutrient,386,2100.0
2,Nutrient,386,2950.0
2,Nutrient,386,2950.0
2,Nutrient,386,23900.0
2,Nutrient,386,8140.0
2,Nutrient,386,8140.0
2,Nutrient,386,15034.1
2,Nutrient,386,9706.25
2,Nutrient,387,1510.0
2,Nutrient,387,12300.0
2,Nutrient,388,23190.0
2,Nutrient,389,1720.0
2,Nutrient,389,360.0
2,Nutrient,389,4775.5
2,Nutrient,389,10118.0
2,Nutrient,390,5250.0
2,Nutrient,390,2250.0
2,Nutrient,390,820.0
2,Nutrient,390,2970.0
2,Nutrient,391,720.0
2,Nutrient,391,3150.0
2,Nutrient,392,2100.0
2,Nutrient,392,300.0
2,Nutrient,392,2000.0
2,Nutrient,392,7500.0
2,Nutrient,393,1200.0
2,Nutrient,393,3700.0
2,Nutrient,394,4650.0
2,Nutrient,394,3680.0
2,Nutrient,394,3680.0
2,Nutrient,394,21175.0
2,Nutrient,395,2200.0
2,Nutrient,395,400.0
2,Nutrient,395,2100.0
2,Nutrient,395,300.0
2,Nutrient,395,4700.0
2,Nutrient,395,700.0
2,Nutrient,395,1900.0
2,Nutrient,395,2660.0
2,Nutrient,395,2840.0
2,Nutrient,395,2800.0
2,Nutrient,395,1900.0
2,Nutrient,395,1900.0
2,Nutrient,395,2840.0
2,Nutrient,395,1900.0
2,Nutrient,396,1680.0
2,Nutrient,397,20280.0
2,Nutrient,397,26000.0
2,Nutrient,398,1100.0
2,Nutrient,398,200.0
2,Nutrient,398,1880.0
2,Nutrient,399,4200.0
2,Nutrient,399,3200.0
2,Nutrient,399,3200.0
2,Nutrient,399,4210.0
2,Nutrient,399,4060.0
2,Nutrient,399,17450.0
2,Nutrient,399,14550.0
2,Nutrient,400,17100.0
2,Nutrient,401,1500.0
2,Nutrient,401,810.0
2,Nutrient,401,15200.0
2,Nutrient,401,810.0
2,Nutrient,401,19000.0
2,Nutrient,401,11950.0
2,Nutrient,401,9150.0
2,Nutrient,402,19800.0
2,Nutrient,402,3200.0
2,Nutrient,402,18990.0
2,Nutrient,402,24350.0
2,Nutrient,403,17660.0
2,Nutrient,403,22640.0
2,Nutrient,403,17900.0
2,Nutrient,403,5600.0
2,Nutrient,404,16520.0
2,Nutrient,404,19000.0
2,Nutrient,405,1500.0
2,Nutrient,405,200.0
2,Nutrient,405,1520.0
2,Nutrient,406,15410.0
2,Nutrient,406,4130.0
2,Nutrient,407,2600.0
2,Nutrient,407,1580.0
2,Nutrient,407,1580.0
2,Nutrient,407,18155.55
2,Nutrient,407,9650.0
2,Nutrient,407,14165.0
2,Nutrient,408,36170.0
2,Nutrient,408,15570.0
2,Nutrient,408,15570.0
2,Nutrient,408,38255.0
2,Nutrient,409,1800.0
2,Nutrient,409,2980.0
2,Nutrient,409,13943.5
2,Nutrient,410,500.0
2,Nutrient,410,2351.5
2,Nutrient,411,410.0
2,Nutrient,411,1964.25
2,Nutrient,412,5800.0
2,Nutrient,413,20530.0
2,Nutrient,413,26320.0
2,Nutrient,414,14480.0
2,Nutrient,414,18560.0
2,Nutrient,416,22940.0
2,Nutrient,416,7810.0
2,Nutrient,416,7810.0
2,Nutrient,416,9600.0
2,Nutrient,416,10600.0
2,Nutrient,416,13050.0
2,Nutrient,416,26164.0
2,Nutrient,417,1340.0
2,Nutrient,417,1730.0
2,Nutrient,417,1730.0
2,Nutrient,417,4280.0
2,Nutrient,418,19350.0
2,Nutrient,418,24810.0
2,Nutrient,420,26080.0
2,Nutrient,420,4370.0
2,Nutrient,420,0.0
2,Nutrient,420,26054.75
2,Nutrient,421,2200.0
2,Nutrient,421,1700.0
2,Nutrient,421,1700.0
2,Nutrient,422,1500.0
2,Nutrient,422,1300.0
2,Nutrient,422,1300.0
2,Nutrient,422,13250.0
2,Nutrient,423,1320.0
2,Nutrient,423,1350.0
2,Nutrient,424,16640.0
2,Nutrient,424,21330.0
2,Nutrient,425,12300.0
2,Nutrient,426,380.0
2,Nutrient,427,2000.0
2,Nutrient,427,300.0
2,Nutrient,427,2000.0
2,Nutrient,427,1870.0
2,Nutrient,427,1690.0
2,Nutrient,427,1630.0
2,Nutrient,427,1870.0
2,Nutrient,427,1630.0
2,Nutrient,427,
2,Nutrient,427,
2,Nutrient,428,11700.0
2,Nutrient,431,0.0
2,Nutrient,432,16390.0
2,Nutrient,432,21010.0
2,Nutrient,432,60400.0
2,Nutrient,432,9600.0
2,Nutrient,432,44500.0
2,Nutrient,433,9450.0
2,Nutrient,433,18900.0
2,Nutrient,434,18360.0
2,Nutrient,434,22230.0
2,Nutrient,436,8710.0
2,Nutrient,437,800.0
2,Nutrient,437,1523.5
2,Nutrient,437,10000.0
2,Nutrient,439,19000.0
2,Nutrient,439,3000.0
2,Nutrient,439,19260.0
2,Nutrient,439,24690.0
2,Nutrient,439,16600.0
2,Nutrient,440,10800.0
2,Nutrient,441,11570.0
2,Nutrient,442,800.0
2,Nutrient,442,3709.0
2,Nutrient,442,5600.0
2,Nutrient,443,120.0
2,Nutrient,443,390.0
2,Nutrient,444,1300.0
2,Nutrient,444,200.0
2,Nutrient,444,1300.0
2,Nutrient,444,790.0
2,Nutrient,444,1500.0
2,Nutrient,444,1420.0
2,Nutrient,444,
2,Nutrient,444,
2,Nutrient,444,
2,Nutrient,444,
2,Nutrient,444,
2,Nutrient,444,
2,Nutrient,445,2600.0
2,Nutrient,445,2300.0
2,Nutrient,445,2300.0
2,Nutrient,445,16850.0
2,Nutrient,447,17990.0
2,Nutrient,447,18689.4
2,Nutrient,448,2620.0
2,Nutrient,448,1640.0
2,Nutrient,448,24600.0
2,Nutrient,449,700.0
2,Nutrient,449,100.0
2,Nutrient,449,730.0
2,Nutrient,450,14120.0
2,Nutrient,450,4400.0
2,Nutrient,450,
2,Nutrient,453,17630.0
2,Nutrient,453,22600.0
2,Nutrient,454,18400.0
2,Nutrient,454,2900.0
2,Nutrient,454,20480.0
2,Nutrient,454,22920.0
2,Nutrient,454,19940.0
2,Nutrient,454,23800.0
2,Nutrient,454,77270.0
2,Nutrient,454,21110.0
2,Nutrient,455,600.0
2,Nutrient,455,2508.0
2,Nutrient,456,0.0
2,Nutrient,456,0.0
2,Nutrient,456,4500.0
2,Nutrient,456,700.0
2,Nutrient,456,600.0
2,Nutrient,456,100.0
2,Nutrient,456,1600.0
2,Nutrient,457,960.0
2,Nutrient,457,9000.0
2,Nutrient,458,16410.0
2,Nutrient,458,22640.0
2,Nutrient,459,13410.0
2,Nutrient,459,17650.0
2,Nutrient,459,17190.0
2,Nutrient,460,20500.0
2,Nutrient,460,19680.0
2,Nutrient,460,19780.0
2,Nutrient,460,24580.0
2,Nutrient,460,23100.0
2,Nutrient,460,24620.0
2,Nutrient,461,20140.0
2,Nutrient,461,21430.0
2,Nutrient,461,21430.0
2,Nutrient,461,25820.0
2,Nutrient,461,20690.0
2,Nutrient,461,62090.0
2,Nutrient,462,21620.0
2,Nutrient,462,27360.0
2,Nutrient,462,21270.0
2,Nutrient,462,24300.0
2,Nutrient,462,23450.0
2,Nutrient,462,22560.0
2,Nutrient,463,21310.0
2,Nutrient,463,25400.0
2,Nutrient,463,23590.0
2,Nutrient,463,20470.0
2,Nutrient,463,20630.0
2,Nutrient,463,26330.0
2,Nutrient,463,21940.0
2,Nutrient,463,27310.0
2,Nutrient,463,35190.0
2,Nutrient,463,24500.0
2,Nutrient,463,60620.0
2,Nutrient,464,18280.0
2,Nutrient,464,19930.0
2,Nutrient,464,18280.0
2,Nutrient,464,25720.0
2,Nutrient,464,30700.0
2,Nutrient,464,23200.0
2,Nutrient,464,39900.0
2,Nutrient,464,16600.0
2,Nutrient,464,20250.0
2,Nutrient,464,23190.0
2,Nutrient,465,19840.0
2,Nutrient,465,25440.0
2,Nutrient,465,20420.0
2,Nutrient,465,22100.0
2,Nutrient,466,850.0
2,Nutrient,467,3300.0
2,Nutrient,467,2730.0
2,Nutrient,467,2730.0
2,Nutrient,467,7877.5
2,Nutrient,467,17700.0
2,Nutrient,468,440.0
2,Nutrient,468,1200.0
2,Nutrient,469,1450.0
2,Nutrient,470,19290.0
2,Nutrient,470,23590.0
2,Nutrient,471,20860.0
2,Nutrient,472,12060.0
2,Nutrient,472,18070.0
2,Nutrient,472,10940.0
2,Nutrient,472,20540.0
2,Nutrient,473,18880.0
2,Nutrient,473,24210.0
2,Nutrient,474,13000.0
2,Nutrient,475,22900.0
2,Nutrient,475,18100.0
2,Nutrient,475,17000.0
2,Nutrient,475,25850.0
2,Nutrient,475,22100.0
2,Nutrient,475,900.0
2,Nutrient,476,82600.0
2,Nutrient,476,26700.0
2,Nutrient,476,560.0
2,Nutrient,476,35310.0
2,Nutrient,476,23630.0
2,Nutrient,476,62380.0
2,Nutrient,477,28400.0
2,Nutrient,477,18600.0
2,Nutrient,478,16740.0
2,Nutrient,478,21460.0
2,Nutrient,479,1280.0
2,Nutrient,479,1140.0
2,Nutrient,479,1140.0
2,Nutrient,480,16930.0
2,Nutrient,480,21710.0
2,Nutrient,481,20980.0
2,Nutrient,481,18620.0
2,Nutrient,482,22250.0
2,Nutrient,484,20210.0
2,Nutrient,484,26020.0
2,Nutrient,485,12140.0
2,Nutrient,486,22000.0
2,Nutrient,486,28210.0
2,Nutrient,487,20510.0
2,Nutrient,487,26300.0
2,Nutrient,488,1000.0
2,Nutrient,488,110.0
2,Nutrient,488,3500.0
2,Nutrient,488,21430.0
2,Nutrient,489,14570.0
2,Nutrient,489,5500.0
2,Nutrient,490,5920.0
2,Nutrient,490,57470.0
2,Nutrient,490,
2,Nutrient,493,580.0
2,Nutrient,493,2950.0
2,Nutrient,494,16140.0
2,Nutrient,494,20700.0
2,Nutrient,494,31200.0
2,Nutrient,495,16760.0
2,Nutrient,495,21490.0
2,Nutrient,496,2060.0
2,Nutrient,496,5029.5
2,Nutrient,497,19400.0
2,Nutrient,497,24870.0
2,Nutrient,498,19660.0
2,Nutrient,498,23450.0
2,Nutrient,499,380.0
2,Nutrient,499,1500.0
2,Nutrient,499,520.0
2,Nutrient,499,4980.0
2,Nutrient,499,2720.0
2,Nutrient,499,920.0
2,Nutrient,499,730.0
2,Nutrient,499,2790.0
2,Nutrient,499,4160.0
2,Nutrient,499,520.0
2,Nutrient,499,2720.0
2,Nutrient,499,730.0
2,Nutrient,499,4160.0
2,Nutrient,499,18564.0
2,Nutrient,499,6100.0
2,Nutrient,500,13300.0
2,Nutrient,500,3870.0
2,Nutrient,501,17500.0
2,Nutrient,501,24490.0
2,Nutrient,502,960.0
2,Nutrient,502,8135.0
2,Nutrient,503,1200.0
2,Nutrient,503,660.0
2,Nutrient,503,660.0
2,Nutrient,503,12600.0
2,Nutrient,503,26550.0
2,Nutrient,504,20300.0
2,Nutrient,504,3200.0
2,Nutrient,504,21200.0
2,Nutrient,504,3400.0
2,Nutrient,504,19900.0
2,Nutrient,504,3200.0
2,Nutrient,504,31100.0
2,Nutrient,504,4980.0
2,Nutrient,504,21400.0
2,Nutrient,504,3400.0
2,Nutrient,504,20000.0
2,Nutrient,504,3200.0
2,Nutrient,504,0.0
2,Nutrient,504,20770.0
2,Nutrient,504,26630.0
2,Nutrient,504,12690.0
2,Nutrient,504,11970.0
2,Nutrient,506,21000.0
2,Nutrient,506,3400.0
2,Nutrient,506,17600.0
2,Nutrient,506,2800.0
2,Nutrient,506,15900.0
2,Nutrient,506,2500.0
2,Nutrient,506,17000.0
2,Nutrient,506,2700.0
2,Nutrient,506,19500.0
2,Nutrient,506,3100.0
2,Nutrient,506,18200.0
2,Nutrient,506,2900.0
2,Nutrient,506,21500.0
2,Nutrient,506,3400.0
2,Nutrient,506,20000.0
2,Nutrient,506,3200.0
2,Nutrient,506,16100.0
2,Nutrient,506,2600.0
2,Nutrient,506,16600.0
2,Nutrient,506,2700.0
2,Nutrient,506,20500.0
2,Nutrient,506,3300.0
2,Nutrient,506,21100.0
2,Nutrient,506,3400.0
2,Nutrient,506,19700.0
2,Nutrient,506,3200.0
2,Nutrient,506,16400.0
2,Nutrient,506,2600.0
2,Nutrient,506,21700.0
2,Nutrient,506,3500.0
2,Nutrient,506,19300.0
2,Nutrient,506,3100.0
2,Nutrient,506,20800.0
2,Nutrient,506,3300.0
2,Nutrient,506,21400.0
2,Nutrient,506,3400.0
2,Nutrient,506,19400.0
2,Nutrient,506,3100.0
2,Nutrient,506,21800.0
2,Nutrient,506,3500.0
2,Nutrient,506,20400.0
2,Nutrient,506,3300.0
2,Nutrient,506,21400.0
2,Nutrient,506,3400.0
2,Nutrient,506,19200.0
2,Nutrient,506,3100.0
2,Nutrient,506,19900.0
2,Nutrient,506,3200.0
2,Nutrient,506,20300.0
2,Nutrient,506,3200.0
2,Nutrient,506,22400.0
2,Nutrient,506,3600.0
2,Nutrient,506,19500.0
2,Nutrient,506,3100.0
2,Nutrient,506,20300.0
2,Nutrient,506,3200.0
2,Nutrient,506,21200.0
2,Nutrient,506,3400.0
2,Nutrient,506,22300.0
2,Nutrient,506,3600.0
2,Nutrient,506,21100.0
2,Nutrient,506,3400.0
2,Nutrient,506,17700.0
2,Nutrient,506,2800.0
2,Nutrient,506,14900.0
2,Nutrient,506,2400.0
2,Nutrient,506,16400.0
2,Nutrient,506,2600.0
2,Nutrient,506,15600.0
2,Nutrient,506,2500.0
2,Nutrient,506,19000.0
2,Nutrient,506,3000.0
2,Nutrient,506,20300.0
2,Nutrient,506,3200.0
2,Nutrient,506,21700.0
2,Nutrient,506,3500.0
2,Nutrient,506,17800.0
2,Nutrient,506,2800.0
2,Nutrient,506,16900.0
2,Nutrient,506,2700.0
2,Nutrient,506,16900.0
2,Nutrient,506,2700.0
2,Nutrient,506,16200.0
2,Nutrient,506,2600.0
2,Nutrient,506,18500.0
2,Nutrient,506,3000.0
2,Nutrient,506,18500.0
2,Nutrient,506,3000.0
2,Nutrient,506,21600.0
2,Nutrient,506,3500.0
2,Nutrient,506,20000.0
2,Nutrient,506,3200.0
2,Nutrient,506,21000.0
2,Nutrient,506,3400.0
2,Nutrient,506,19300.0
2,Nutrient,506,19300.0
2,Nutrient,506,19600.0
2,Nutrient,506,19600.0
2,Nutrient,506,23070.0
2,Nutrient,506,17320.0
2,Nutrient,506,17480.0
2,Nutrient,506,8210.0
2,Nutrient,506,10650.0
2,Nutrient,506,20720.0
2,Nutrient,506,19420.0
2,Nutrient,506,28970.0
2,Nutrient,506,21220.0
2,Nutrient,506,26980.0
2,Nutrient,506,27550.0
2,Nutrient,506,21720.0
2,Nutrient,506,28020.0
2,Nutrient,506,27820.0
2,Nutrient,506,17510.0
2,Nutrient,506,26580.0
2,Nutrient,506,20130.0
2,Nutrient,506,28880.0
2,Nutrient,506,14400.0
2,Nutrient,506,21570.0
2,Nutrient,506,19050.0
2,Nutrient,506,30760.0
2,Nutrient,506,29210.0
2,Nutrient,506,29250.0
2,Nutrient,506,32210.0
2,Nutrient,506,20520.0
2,Nutrient,506,21750.0
2,Nutrient,506,33680.0
2,Nutrient,506,21170.0
2,Nutrient,506,30540.0
2,Nutrient,506,21130.0
2,Nutrient,506,21190.0
2,Nutrient,506,23050.0
2,Nutrient,506,10860.0
2,Nutrient,506,12570.0
2,Nutrient,506,11670.0
2,Nutrient,506,17720.0
2,Nutrient,506,28480.0
2,Nutrient,506,17400.0
2,Nutrient,506,27270.0
2,Nutrient,506,20360.0
2,Nutrient,506,29080.0
2,Nutrient,506,26520.0
2,Nutrient,506,16200.0
2,Nutrient,506,20400.0
2,Nutrient,506,14970.0
2,Nutrient,506,15700.0
2,Nutrient,506,27100.0
2,Nutrient,506,18300.0
2,Nutrient,506,25100.0
2,Nutrient,506,1500.0
2,Nutrient,506,12180.0
2,Nutrient,506,21850.0
2,Nutrient,506,14900.0
2,Nutrient,506,19290.0
2,Nutrient,506,12070.0
2,Nutrient,506,16500.0
2,Nutrient,506,32620.0
2,Nutrient,506,12500.0
2,Nutrient,506,31300.0
2,Nutrient,506,14680.0
2,Nutrient,506,18170.0
2,Nutrient,506,27100.0
2,Nutrient,506,21030.0
2,Nutrient,506,31100.0
2,Nutrient,506,26500.0
2,Nutrient,506,26490.0
2,Nutrient,506,26530.0
2,Nutrient,506,21800.0
2,Nutrient,506,19420.0
2,Nutrient,506,20190.0
2,Nutrient,506,19230.0
2,Nutrient,506,28110.0
2,Nutrient,506,27330.0
2,Nutrient,506,27210.0
2,Nutrient,506,27470.0
2,Nutrient,506,29880.0
2,Nutrient,506,29880.0
2,Nutrient,506,29890.0
2,Nutrient,506,26790.0
2,Nutrient,506,29750.0
2,Nutrient,506,32900.0
2,Nutrient,506,33260.0
2,Nutrient,506,23530.0
2,Nutrient,506,28050.0
2,Nutrient,506,28940.0
2,Nutrient,506,29230.0
2,Nutrient,506,33360.0
2,Nutrient,506,33370.0
2,Nutrient,506,26390.0
2,Nutrient,506,27170.0
2,Nutrient,506,31060.0
2,Nutrient,506,30450.0
2,Nutrient,506,30680.0
2,Nutrient,506,22800.0
2,Nutrient,506,23480.0
2,Nutrient,506,27530.0
2,Nutrient,506,27530.0
2,Nutrient,506,27530.0
2,Nutrient,506,27270.0
2,Nutrient,506,24730.0
2,Nutrient,506,24910.0
2,Nutrient,506,29410.0
2,Nutrient,506,28040.0
2,Nutrient,506,28040.0
2,Nutrient,506,33560.0
2,Nutrient,506,27420.0
2,Nutrient,506,32730.0
